target_id,repo,kind,receiver_type,receiver_family,method,transform,applicable,applied,reverted,build_ok,reason,reason_token,n_files_changed,seam_member_signature
garnet:0377,garnet,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogError,wrapper_interface,False,False,False,,receiver_is_this,receiver_is_this,0,
garnet:0403,garnet,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogInformation,wrapper_interface,False,False,False,,receiver_is_this,receiver_is_this,0,
garnet:0413,garnet,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogInformation,wrapper_interface,False,False,False,,receiver_is_this,receiver_is_this,0,
garnet:0428,garnet,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogError,wrapper_interface,False,False,False,,receiver_is_this,receiver_is_this,0,
garnet:0438,garnet,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogInformation,wrapper_interface,False,False,False,,receiver_is_this,receiver_is_this,0,
garnet:0456,garnet,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogError,wrapper_interface,False,False,False,,receiver_is_this,receiver_is_this,0,
garnet:0468,garnet,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogError,wrapper_interface,False,False,False,,receiver_is_this,receiver_is_this,0,
garnet:0486,garnet,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogWarning,wrapper_interface,False,False,False,,receiver_is_this,receiver_is_this,0,
garnet:0572,garnet,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogError,wrapper_interface,False,False,False,,receiver_is_this,receiver_is_this,0,
garnet:0575,garnet,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogWarning,wrapper_interface,False,False,False,,receiver_is_this,receiver_is_this,0,
garnet:0636,garnet,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogError,wrapper_interface,False,False,False,,receiver_is_this,receiver_is_this,0,
garnet:0638,garnet,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogError,wrapper_interface,False,False,False,,receiver_is_this,receiver_is_this,0,
garnet:0649,garnet,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogInformation,wrapper_interface,False,False,False,,receiver_is_this,receiver_is_this,0,
garnet:0652,garnet,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogInformation,wrapper_interface,False,False,False,,receiver_is_this,receiver_is_this,0,
jellyfin:0006,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogError,wrapper_interface,True,True,False,True,wrapper_interface applied: injected ILoggerWrapper via ctor param 'loggerWrapper' on ApplicationHost; rewrote 3 call site(s).,applied,2,"void LogError(string?, params object?[])"
jellyfin:0008,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogError,wrapper_interface,True,True,False,True,wrapper_interface applied: injected ILoggerWrapper via ctor param 'loggerWrapper' on ApplicationHost; rewrote 5 call site(s).,applied,2,"void LogError(Exception?, string?, params object?[])"
jellyfin:0039,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogError,wrapper_interface,True,True,False,True,wrapper_interface applied: injected ILoggerWrapper via ctor param 'loggerWrapper' on DeviceId; rewrote 2 call site(s).,applied,2,"void LogError(Exception?, string?, params object?[])"
jellyfin:0061,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogError,wrapper_interface,True,True,False,True,wrapper_interface applied: injected ILoggerWrapper via ctor param 'loggerWrapper' on LibraryMonitor; rewrote 5 call site(s).,applied,2,"void LogError(Exception?, string?, params object?[])"
jellyfin:0062,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogInformation,wrapper_interface,True,True,False,True,wrapper_interface applied: injected ILoggerWrapper via ctor param 'loggerWrapper' on LibraryMonitor; rewrote 3 call site(s).,applied,2,"void LogInformation(string?, params object?[])"
jellyfin:0080,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogDebug,wrapper_interface,True,True,False,True,wrapper_interface applied: injected ILoggerWrapper via ctor param 'loggerWrapper' on LibraryManager; rewrote 10 call site(s).,applied,2,"void LogDebug(string?, params object?[])"
jellyfin:0106,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogError,wrapper_interface,True,True,False,True,wrapper_interface applied: injected ILoggerWrapper via ctor param 'loggerWrapper' on LibraryManager; rewrote 18 call site(s).,applied,2,"void LogError(Exception?, string?, params object?[])"
jellyfin:0113,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogWarning,wrapper_interface,True,True,False,True,wrapper_interface applied: injected ILoggerWrapper via ctor param 'loggerWrapper' on LibraryManager; rewrote 2 call site(s).,applied,2,"void LogWarning(string?, params object?[])"
jellyfin:0121,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogDebug,wrapper_interface,True,True,False,True,wrapper_interface applied: injected ILoggerWrapper via ctor param 'loggerWrapper' on LibraryManager; rewrote 1 call site(s).,applied,2,"void LogDebug(Exception?, string?, params object?[])"
jellyfin:0153,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogWarning,wrapper_interface,True,True,False,True,wrapper_interface applied: injected ILoggerWrapper via ctor param 'loggerWrapper' on PeopleValidator; rewrote 1 call site(s).,applied,2,"void LogWarning(string?, params object?[])"
jellyfin:0165,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogError,wrapper_interface,True,True,False,True,wrapper_interface applied: injected ILoggerWrapper via ctor param 'loggerWrapper' on PluginManager; rewrote 9 call site(s).,applied,2,"void LogError(Exception?, string?, params object?[])"
jellyfin:0173,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogWarning,wrapper_interface,True,True,False,True,wrapper_interface applied: injected ILoggerWrapper via ctor param 'loggerWrapper' on PluginManager; rewrote 3 call site(s).,applied,2,"void LogWarning(Exception?, string?, params object?[])"
jellyfin:0194,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogError,wrapper_interface,True,True,False,True,wrapper_interface applied: injected ILoggerWrapper via ctor param 'loggerWrapper' on PluginManager; rewrote 7 call site(s).,applied,2,"void LogError(string?, params object?[])"
jellyfin:0243,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogError,wrapper_interface,True,True,False,True,wrapper_interface applied: injected ILoggerWrapper via ctor param 'loggerWrapper' on SessionManager; rewrote 2 call site(s).,applied,2,"void LogError(string?, params object?[])"
jellyfin:0245,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogError,wrapper_interface,True,True,False,True,wrapper_interface applied: injected ILoggerWrapper via ctor param 'loggerWrapper' on SessionManager; rewrote 5 call site(s).,applied,2,"void LogError(Exception?, string?, params object?[])"
jellyfin:0247,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogInformation,wrapper_interface,True,True,False,True,wrapper_interface applied: injected ILoggerWrapper via ctor param 'loggerWrapper' on SessionManager; rewrote 6 call site(s).,applied,2,"void LogInformation(string?, params object?[])"
jellyfin:0259,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogInformation,wrapper_interface,True,True,False,True,wrapper_interface applied: injected ILoggerWrapper via ctor param 'loggerWrapper' on SessionWebSocketListener; rewrote 2 call site(s).,applied,2,"void LogInformation(string?, params object?[])"
jellyfin:0264,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogInformation,wrapper_interface,True,True,False,True,wrapper_interface applied: injected ILoggerWrapper via ctor param 'loggerWrapper' on Group; rewrote 5 call site(s).,applied,2,"void LogInformation(string?, params object?[])"
jellyfin:0322,jellyfin,NonVirtual,System.Net.Http.HttpClient,HttpClient/HttpMessageInvoker,SendAsync,wrapper_interface,False,False,False,,no_receiver_source,no_receiver_source,0,
jellyfin:0331,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogWarning,wrapper_interface,True,True,False,True,wrapper_interface applied: injected ILoggerWrapper via ctor param 'loggerWrapper' on IPBasedAccessValidationMiddleware; rewrote 1 call site(s).,applied,2,"void LogWarning(string?, params object?[])"
jellyfin:0342,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogWarning,wrapper_interface,True,True,False,True,wrapper_interface applied: injected ILoggerWrapper via ctor param 'loggerWrapper' on BackupService; rewrote 1 call site(s).,applied,2,"void LogWarning(string?, params object?[])"
jellyfin:0347,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogInformation,wrapper_interface,True,True,False,True,wrapper_interface applied: injected ILoggerWrapper via ctor param 'loggerWrapper' on BackupService; rewrote 21 call site(s).,applied,2,"void LogInformation(string?, params object?[])"
jellyfin:0349,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogInformation,wrapper_interface,True,True,False,True,wrapper_interface applied: injected ILoggerWrapper via ctor param 'loggerWrapper' on BackupService; rewrote 21 call site(s).,applied,2,"void LogInformation(string?, params object?[])"
jellyfin:0363,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogInformation,wrapper_interface,True,True,False,True,wrapper_interface applied: injected ILoggerWrapper via ctor param 'loggerWrapper' on BackupService; rewrote 21 call site(s).,applied,2,"void LogInformation(string?, params object?[])"
jellyfin:0400,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogInformation,wrapper_interface,True,True,False,True,wrapper_interface applied: injected ILoggerWrapper via ctor param 'loggerWrapper' on TrickplayManager; rewrote 4 call site(s).,applied,2,"void LogInformation(string?, params object?[])"
jellyfin:0433,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogInformation,wrapper_interface,False,False,False,,no_receiver_source,no_receiver_source,0,
jellyfin:0434,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogInformation,wrapper_interface,False,False,False,,no_receiver_source,no_receiver_source,0,
jellyfin:0488,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogInformation,wrapper_interface,True,True,False,True,wrapper_interface applied: injected ILoggerWrapper via ctor param 'loggerWrapper' on FixIncorrectOwnerIdRelationships; rewrote 15 call site(s).,applied,2,"void LogInformation(string?, params object?[])"
jellyfin:0540,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogInformation,wrapper_interface,True,True,False,True,wrapper_interface applied: injected ILoggerWrapper via ctor param 'loggerWrapper' on MigrateLinkedChildren; rewrote 28 call site(s).,applied,2,"void LogInformation(string?, params object?[])"
jellyfin:0541,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogInformation,wrapper_interface,True,True,False,True,wrapper_interface applied: injected ILoggerWrapper via ctor param 'loggerWrapper' on MigrateLinkedChildren; rewrote 28 call site(s).,applied,2,"void LogInformation(string?, params object?[])"
jellyfin:0554,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogWarning,wrapper_interface,True,True,False,True,wrapper_interface applied: injected ILoggerWrapper via ctor param 'loggerWrapper' on MigrateUserDb; rewrote 2 call site(s).,applied,2,"void LogWarning(string?, params object?[])"
jellyfin:0557,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogError,wrapper_interface,True,True,False,True,wrapper_interface applied: injected ILoggerWrapper via ctor param 'loggerWrapper' on MigrateUserDb; rewrote 1 call site(s).,applied,2,"void LogError(Exception?, string?, params object?[])"
jellyfin:0584,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogInformation,wrapper_interface,True,True,False,True,wrapper_interface applied: injected ILoggerWrapper via ctor param 'loggerWrapper' on ReseedFolderFlag; rewrote 3 call site(s).,applied,2,"void LogInformation(string?, params object?[])"
jellyfin:0595,jellyfin,Extension,System.IServiceProvider,IServiceProvider,GetRequiredService,wrapper_interface,False,False,False,,unbound_receiver,unbound_receiver,0,
jellyfin:0603,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogDebug,wrapper_interface,True,True,False,True,wrapper_interface applied: injected ILoggerWrapper via ctor param 'loggerWrapper' on BaseItem; rewrote 1 call site(s).,applied,2,"void LogDebug(string?, params object?[])"
jellyfin:0605,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogWarning,wrapper_interface,True,True,False,True,wrapper_interface applied: injected ILoggerWrapper via ctor param 'loggerWrapper' on BaseItem; rewrote 3 call site(s).,applied,2,"void LogWarning(string?, params object?[])"
jellyfin:0608,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogError,wrapper_interface,True,True,False,True,wrapper_interface applied: injected ILoggerWrapper via ctor param 'loggerWrapper' on Folder; rewrote 2 call site(s).,applied,2,"void LogError(string?, params object?[])"
jellyfin:0621,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogError,wrapper_interface,True,True,False,True,wrapper_interface applied: injected ILoggerWrapper via ctor param 'loggerWrapper' on Folder; rewrote 2 call site(s).,applied,2,"void LogError(string?, params object?[])"
jellyfin:0631,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogInformation,wrapper_interface,True,True,False,True,wrapper_interface applied: injected ILoggerWrapper via ctor param 'loggerWrapper' on Video; rewrote 1 call site(s).,applied,2,"void LogInformation(string?, params object?[])"
jellyfin:0635,jellyfin,Extension,Microsoft.Extensions.Configuration.IConfiguration,IConfiguration,GetValue,wrapper_interface,False,False,False,,no_receiver_source,no_receiver_source,0,
jellyfin:0643,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogError,wrapper_interface,False,False,False,,no_receiver_source,no_receiver_source,0,
jellyfin:0655,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogDebug,wrapper_interface,True,True,False,True,wrapper_interface applied: injected ILoggerWrapper via ctor param 'loggerWrapper' on LimitedConcurrencyLibraryScheduler; rewrote 13 call site(s).,applied,2,"void LogDebug(string?, params object?[])"
jellyfin:0663,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogInformation,wrapper_interface,True,True,False,True,wrapper_interface applied: injected ILoggerWrapper via ctor param 'loggerWrapper' on TranscodingJob; rewrote 2 call site(s).,applied,2,"void LogInformation(string?, params object?[])"
jellyfin:0664,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogDebug,wrapper_interface,True,True,False,True,wrapper_interface applied: injected ILoggerWrapper via ctor param 'loggerWrapper' on TranscodingSegmentCleaner; rewrote 2 call site(s).,applied,2,"void LogDebug(string?, params object?[])"
jellyfin:0693,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogDebug,wrapper_interface,True,True,False,True,wrapper_interface applied: injected ILoggerWrapper via ctor param 'loggerWrapper' on WaitingGroupState; rewrote 15 call site(s).,applied,2,"void LogDebug(string?, params object?[])"
jellyfin:0750,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogWarning,wrapper_interface,True,True,False,True,wrapper_interface applied: injected ILoggerWrapper via ctor param 'loggerWrapper' on EncoderValidator; rewrote 8 call site(s).,applied,2,"void LogWarning(string?, params object?[])"
jellyfin:0754,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogError,wrapper_interface,True,True,False,True,wrapper_interface applied: injected ILoggerWrapper via ctor param 'loggerWrapper' on EncoderValidator; rewrote 10 call site(s).,applied,2,"void LogError(Exception?, string?, params object?[])"
jellyfin:0774,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogWarning,wrapper_interface,True,False,True,False,refactor_rejected: owning project no longer builds after the edit,applied_then_reverted,2,"void LogWarning(EventId, string?, params object?[])"
jellyfin:0794,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogError,wrapper_interface,True,True,False,True,wrapper_interface applied: injected ILoggerWrapper via ctor param 'loggerWrapper' on SubtitleEncoder; rewrote 5 call site(s).,applied,2,"void LogError(string?, params object?[])"
jellyfin:0853,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogDebug,wrapper_interface,True,True,False,True,wrapper_interface applied: injected ILoggerWrapper via ctor param 'loggerWrapper' on LyricScheduledTask; rewrote 2 call site(s).,applied,2,"void LogDebug(string?, params object?[])"
jellyfin:0856,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogInformation,wrapper_interface,True,True,False,True,wrapper_interface applied: injected ILoggerWrapper via ctor param 'loggerWrapper' on ImageSaver; rewrote 2 call site(s).,applied,2,"void LogInformation(string?, params object?[])"
jellyfin:0923,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogDebug,wrapper_interface,True,True,False,True,wrapper_interface applied: injected ILoggerWrapper via ctor param 'loggerWrapper' on ProbeProvider; rewrote 4 call site(s).,applied,2,"void LogDebug(string?, params object?[])"
jellyfin:0935,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogError,wrapper_interface,True,True,False,True,wrapper_interface applied: injected ILoggerWrapper via ctor param 'loggerWrapper' on TrickplayImagesTask; rewrote 1 call site(s).,applied,2,"void LogError(Exception?, string?, params object?[])"
jellyfin:0972,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogInformation,wrapper_interface,True,True,False,True,wrapper_interface applied: injected ILoggerWrapper via ctor param 'loggerWrapper' on SqliteDatabaseProvider; rewrote 3 call site(s).,applied,2,"void LogInformation(string?, params object?[])"
jellyfin:0993,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogDebug,wrapper_interface,True,True,False,True,wrapper_interface applied: injected ILoggerWrapper via ctor param 'loggerWrapper' on ImageProcessor; rewrote 3 call site(s).,applied,2,"void LogDebug(string?, params object?[])"
jellyfin:1039,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogInformation,wrapper_interface,True,True,False,True,wrapper_interface applied: injected ILoggerWrapper via ctor param 'loggerWrapper' on EncodedRecorder; rewrote 7 call site(s).,applied,2,"void LogInformation(string?, params object?[])"
jellyfin:1040,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogError,wrapper_interface,True,True,False,True,wrapper_interface applied: injected ILoggerWrapper via ctor param 'loggerWrapper' on EncodedRecorder; rewrote 4 call site(s).,applied,2,"void LogError(Exception?, string?, params object?[])"
jellyfin:1052,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogWarning,wrapper_interface,True,True,False,True,wrapper_interface applied: injected ILoggerWrapper via ctor param 'loggerWrapper' on SchedulesDirect; rewrote 2 call site(s).,applied,2,"void LogWarning(string?, params object?[])"
jellyfin:1079,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogError,wrapper_interface,True,True,False,True,wrapper_interface applied: injected ILoggerWrapper via ctor param 'loggerWrapper' on LiveTvDtoService; rewrote 8 call site(s).,applied,2,"void LogError(Exception?, string?, params object?[])"
jellyfin:1148,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogWarning,wrapper_interface,True,True,False,True,wrapper_interface applied: injected ILoggerWrapper via ctor param 'loggerWrapper' on TunerHostManager; rewrote 1 call site(s).,applied,2,"void LogWarning(Exception?, string?, params object?[])"
jellyfin:1152,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogDebug,wrapper_interface,True,True,False,True,wrapper_interface applied: injected ILoggerWrapper via ctor param 'loggerWrapper' on CacheDecorator; rewrote 2 call site(s).,applied,2,"void LogDebug(string?, params object?[])"
jellyfin:1163,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogDebug,wrapper_interface,True,True,False,True,wrapper_interface applied: injected ILoggerWrapper via ctor param 'loggerWrapper' on NetworkManager; rewrote 18 call site(s).,applied,2,"void LogDebug(string?, params object?[])"
orleans:0004,orleans,Extension,System.IServiceProvider,IServiceProvider,GetRequiredService,wrapper_interface,False,False,False,,no_receiver_source,no_receiver_source,0,
orleans:0007,orleans,Extension,System.IServiceProvider,IServiceProvider,GetRequiredService,wrapper_interface,False,False,False,,no_receiver_source,no_receiver_source,0,
orleans:0009,orleans,Extension,System.IServiceProvider,IServiceProvider,GetRequiredService,wrapper_interface,False,False,False,,no_receiver_source,no_receiver_source,0,
orleans:0010,orleans,Extension,System.IServiceProvider,IServiceProvider,GetRequiredService,wrapper_interface,False,False,False,,no_receiver_source,no_receiver_source,0,
orleans:0011,orleans,Extension,System.IServiceProvider,IServiceProvider,GetRequiredService,wrapper_interface,False,False,False,,unbound_receiver,unbound_receiver,0,
orleans:0015,orleans,Extension,Microsoft.Extensions.Configuration.IConfiguration,IConfiguration,GetConnectionString,wrapper_interface,False,False,False,,no_receiver_source,no_receiver_source,0,
orleans:0028,orleans,Extension,System.IServiceProvider,IServiceProvider,GetRequiredService,wrapper_interface,False,False,False,,no_receiver_source,no_receiver_source,0,
orleans:0029,orleans,Extension,System.IServiceProvider,IServiceProvider,GetRequiredService,wrapper_interface,False,False,False,,no_receiver_source,no_receiver_source,0,
orleans:0039,orleans,Extension,Microsoft.Extensions.Configuration.IConfiguration,IConfiguration,GetConnectionString,wrapper_interface,False,False,False,,no_receiver_source,no_receiver_source,0,
orleans:0044,orleans,Extension,System.IServiceProvider,IServiceProvider,GetRequiredService,wrapper_interface,False,False,False,,no_receiver_source,no_receiver_source,0,
orleans:0055,orleans,Extension,System.IServiceProvider,IServiceProvider,GetRequiredService,wrapper_interface,False,False,False,,no_receiver_source,no_receiver_source,0,
orleans:0116,orleans,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogDebug,wrapper_interface,True,True,False,True,wrapper_interface applied: injected ILoggerWrapper via ctor param 'loggerWrapper' on InsideRuntimeClient; rewrote 1 call site(s).,applied,2,"void LogDebug(string?, params object?[])"
orleans:0190,orleans,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogError,wrapper_interface,True,True,False,True,wrapper_interface applied: injected ILoggerWrapper via ctor param 'loggerWrapper' on NatsConnectionManager; rewrote 1 call site(s).,applied,2,"void LogError(Exception?, string?, params object?[])"
orleans:0235,orleans,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogInformation,wrapper_interface,True,True,False,True,wrapper_interface applied: injected ILoggerWrapper via ctor param 'loggerWrapper' on SimpleAzureStorageExceptionInjector; rewrote 2 call site(s).,applied,2,"void LogInformation(string?, params object?[])"
orleans:0237,orleans,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogInformation,wrapper_interface,True,True,False,True,wrapper_interface applied: injected ILoggerWrapper via ctor param 'loggerWrapper' on SingleStateFaultInjectionTransactionalGrain; rewrote 3 call site(s).,applied,2,"void LogInformation(string?, params object?[])"
orleans:0238,orleans,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogInformation,wrapper_interface,True,True,False,True,wrapper_interface applied: injected ILoggerWrapper via ctor param 'loggerWrapper' on SingleStateFaultInjectionTransactionalGrain; rewrote 3 call site(s).,applied,2,"void LogInformation(string?, params object?[])"
orleans:0240,orleans,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogInformation,wrapper_interface,True,True,False,True,wrapper_interface applied: injected ILoggerWrapper via ctor param 'loggerWrapper' on RemoteCommitService; rewrote 3 call site(s).,applied,2,"void LogInformation(string?, params object?[])"
orleans:0245,orleans,Extension,Microsoft.Extensions.Configuration.IConfiguration,IConfiguration,GetConnectionString,wrapper_interface,False,False,False,,no_receiver_source,no_receiver_source,0,
orleans:0248,orleans,Extension,Microsoft.Extensions.Configuration.IConfiguration,IConfiguration,GetConnectionString,wrapper_interface,False,False,False,,no_receiver_source,no_receiver_source,0,
roslyn:0002,roslyn,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogWarning,wrapper_interface,False,False,False,,receiver_is_this,receiver_is_this,0,
roslyn:0003,roslyn,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogWarning,wrapper_interface,False,False,False,,receiver_is_this,receiver_is_this,0,
roslyn:0004,roslyn,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogInformation,wrapper_interface,False,False,False,,receiver_is_this,receiver_is_this,0,
roslyn:0009,roslyn,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogError,wrapper_interface,True,True,False,True,wrapper_interface applied: injected ILoggerWrapper via ctor param 'loggerWrapper' on BuildHostProcess; rewrote 2 call site(s).,applied,2,"void LogError(string?, params object?[])"
roslyn:0010,roslyn,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogError,wrapper_interface,True,True,False,True,wrapper_interface applied: injected ILoggerWrapper via ctor param 'loggerWrapper' on BuildHostProcess; rewrote 2 call site(s).,applied,2,"void LogError(string?, params object?[])"
semantic-kernel:0014,semantic-kernel,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogError,wrapper_interface,True,True,False,True,wrapper_interface applied: injected ILoggerWrapper via ctor param 'loggerWrapper' on BedrockChatCompletionClient; rewrote 2 call site(s).,applied,2,"void LogError(Exception?, string?, params object?[])"
semantic-kernel:0034,semantic-kernel,Extension,System.IServiceProvider,IServiceProvider,GetRequiredService,wrapper_interface,False,False,False,,no_receiver_source,no_receiver_source,0,
semantic-kernel:0060,semantic-kernel,Extension,System.IServiceProvider,IServiceProvider,GetService,wrapper_interface,False,False,False,,no_receiver_source,no_receiver_source,0,
semantic-kernel:0079,semantic-kernel,Extension,System.IServiceProvider,IServiceProvider,GetService,wrapper_interface,False,False,False,,no_receiver_source,no_receiver_source,0,
semantic-kernel:0088,semantic-kernel,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogDebug,wrapper_interface,False,False,False,,multiple_ctors,multiple_ctors,0,
semantic-kernel:0095,semantic-kernel,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogInformation,wrapper_interface,False,False,False,,multiple_ctors,multiple_ctors,0,
semantic-kernel:0101,semantic-kernel,Extension,System.IServiceProvider,IServiceProvider,GetService,wrapper_interface,False,False,False,,unbound_receiver,unbound_receiver,0,
semantic-kernel:0109,semantic-kernel,Extension,System.IServiceProvider,IServiceProvider,GetService,wrapper_interface,False,False,False,,no_receiver_source,no_receiver_source,0,
semantic-kernel:0110,semantic-kernel,Extension,System.IServiceProvider,IServiceProvider,GetService,wrapper_interface,False,False,False,,no_receiver_source,no_receiver_source,0,
semantic-kernel:0120,semantic-kernel,Extension,System.IServiceProvider,IServiceProvider,GetService,wrapper_interface,False,False,False,,no_receiver_source,no_receiver_source,0,
semantic-kernel:0121,semantic-kernel,Extension,System.IServiceProvider,IServiceProvider,GetService,wrapper_interface,False,False,False,,no_receiver_source,no_receiver_source,0,
semantic-kernel:0125,semantic-kernel,NonVirtual,System.Net.Http.HttpClient,HttpClient/HttpMessageInvoker,Dispose,wrapper_interface,False,False,False,,multiple_ctors,multiple_ctors,0,
semantic-kernel:0126,semantic-kernel,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogDebug,wrapper_interface,True,True,False,True,wrapper_interface applied: injected ILoggerWrapper via ctor param 'loggerWrapper' on MistralClient; rewrote 10 call site(s).,applied,2,"void LogDebug(string?, params object?[])"
semantic-kernel:0150,semantic-kernel,Extension,System.IServiceProvider,IServiceProvider,GetService,wrapper_interface,False,False,False,,no_receiver_source,no_receiver_source,0,
semantic-kernel:0158,semantic-kernel,Extension,System.IServiceProvider,IServiceProvider,GetService,wrapper_interface,False,False,False,,no_receiver_source,no_receiver_source,0,
semantic-kernel:0195,semantic-kernel,Extension,System.IServiceProvider,IServiceProvider,GetService,wrapper_interface,False,False,False,,no_receiver_source,no_receiver_source,0,
semantic-kernel:0208,semantic-kernel,Extension,System.IServiceProvider,IServiceProvider,GetService,wrapper_interface,False,False,False,,no_receiver_source,no_receiver_source,0,
