target_id,repo,kind,receiver_type,receiver_family,method,transform,applicable,applied,reverted,build_ok,reason,reason_token,n_files_changed,seam_member_signature
garnet:0071,garnet,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogWarning,parameterize_dependency,False,False,False,,receiver_is_this,receiver_is_this,0,
garnet:0090,garnet,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogWarning,parameterize_dependency,False,False,False,,receiver_is_this,receiver_is_this,0,
garnet:0114,garnet,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogError,parameterize_dependency,False,False,False,,receiver_is_this,receiver_is_this,0,
garnet:0125,garnet,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogTrace,parameterize_dependency,False,False,False,,receiver_is_this,receiver_is_this,0,
garnet:0126,garnet,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogError,parameterize_dependency,False,False,False,,receiver_is_this,receiver_is_this,0,
garnet:0131,garnet,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogError,parameterize_dependency,False,False,False,,receiver_is_this,receiver_is_this,0,
garnet:0135,garnet,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogError,parameterize_dependency,False,False,False,,receiver_is_this,receiver_is_this,0,
garnet:0146,garnet,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogTrace,parameterize_dependency,False,False,False,,receiver_is_this,receiver_is_this,0,
garnet:0152,garnet,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogInformation,parameterize_dependency,False,False,False,,receiver_is_this,receiver_is_this,0,
garnet:0160,garnet,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogError,parameterize_dependency,False,False,False,,receiver_is_this,receiver_is_this,0,
garnet:0163,garnet,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogError,parameterize_dependency,False,False,False,,receiver_is_this,receiver_is_this,0,
garnet:0183,garnet,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogInformation,parameterize_dependency,False,False,False,,receiver_is_this,receiver_is_this,0,
garnet:0191,garnet,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogError,parameterize_dependency,False,False,False,,receiver_is_this,receiver_is_this,0,
garnet:0194,garnet,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogInformation,parameterize_dependency,False,False,False,,receiver_is_this,receiver_is_this,0,
garnet:0200,garnet,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogInformation,parameterize_dependency,False,False,False,,receiver_is_this,receiver_is_this,0,
garnet:0226,garnet,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogInformation,parameterize_dependency,False,False,False,,receiver_is_this,receiver_is_this,0,
garnet:0228,garnet,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogError,parameterize_dependency,False,False,False,,receiver_is_this,receiver_is_this,0,
garnet:0241,garnet,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogError,parameterize_dependency,False,False,False,,receiver_is_this,receiver_is_this,0,
garnet:0247,garnet,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogWarning,parameterize_dependency,False,False,False,,receiver_is_this,receiver_is_this,0,
garnet:0260,garnet,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogError,parameterize_dependency,False,False,False,,receiver_is_this,receiver_is_this,0,
garnet:0289,garnet,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogError,parameterize_dependency,False,False,False,,receiver_is_this,receiver_is_this,0,
garnet:0296,garnet,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogError,parameterize_dependency,False,False,False,,receiver_is_this,receiver_is_this,0,
garnet:0377,garnet,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogError,parameterize_dependency,False,False,False,,receiver_is_this,receiver_is_this,0,
garnet:0403,garnet,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogInformation,parameterize_dependency,False,False,False,,receiver_is_this,receiver_is_this,0,
garnet:0413,garnet,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogInformation,parameterize_dependency,False,False,False,,receiver_is_this,receiver_is_this,0,
garnet:0428,garnet,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogError,parameterize_dependency,False,False,False,,receiver_is_this,receiver_is_this,0,
garnet:0438,garnet,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogInformation,parameterize_dependency,False,False,False,,receiver_is_this,receiver_is_this,0,
garnet:0456,garnet,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogError,parameterize_dependency,False,False,False,,receiver_is_this,receiver_is_this,0,
garnet:0468,garnet,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogError,parameterize_dependency,False,False,False,,receiver_is_this,receiver_is_this,0,
garnet:0486,garnet,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogWarning,parameterize_dependency,False,False,False,,receiver_is_this,receiver_is_this,0,
garnet:0572,garnet,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogError,parameterize_dependency,False,False,False,,receiver_is_this,receiver_is_this,0,
garnet:0575,garnet,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogWarning,parameterize_dependency,False,False,False,,receiver_is_this,receiver_is_this,0,
garnet:0636,garnet,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogError,parameterize_dependency,False,False,False,,receiver_is_this,receiver_is_this,0,
garnet:0638,garnet,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogError,parameterize_dependency,False,False,False,,receiver_is_this,receiver_is_this,0,
garnet:0649,garnet,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogInformation,parameterize_dependency,False,False,False,,receiver_is_this,receiver_is_this,0,
garnet:0652,garnet,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogInformation,parameterize_dependency,False,False,False,,receiver_is_this,receiver_is_this,0,
jellyfin:0006,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogError,parameterize_dependency,True,True,False,True,"parameterize_dependency applied: added overload CreateInstanceSafe(Type, ILoggerWrapper) delegating from the original signature on ApplicationHost.",applied,2,"void LogError(string?, params object?[])"
jellyfin:0008,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogError,parameterize_dependency,True,True,False,True,"parameterize_dependency applied: added overload CreateInstanceSafe(Type, ILoggerWrapper) delegating from the original signature on ApplicationHost.",applied,2,"void LogError(Exception?, string?, params object?[])"
jellyfin:0039,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogError,parameterize_dependency,True,True,False,True,parameterize_dependency applied: added overload GetCachedId(ILoggerWrapper) delegating from the original signature on DeviceId.,applied,2,"void LogError(Exception?, string?, params object?[])"
jellyfin:0061,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogError,parameterize_dependency,True,True,False,True,"parameterize_dependency applied: added overload StartWatchingPath(string, ILoggerWrapper) delegating from the original signature on LibraryMonitor.",applied,2,"void LogError(Exception?, string?, params object?[])"
jellyfin:0062,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogInformation,parameterize_dependency,True,True,False,True,"parameterize_dependency applied: added overload DisposeWatcher(FileSystemWatcher, bool, ILoggerWrapper) delegating from the original signature on LibraryMonitor.",applied,2,"void LogInformation(string?, params object?[])"
jellyfin:0080,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogDebug,parameterize_dependency,True,True,False,True,"parameterize_dependency applied: added overload DeleteItem(BaseItem, DeleteOptions, BaseItem, bool, ILoggerWrapper) delegating from the original signature on LibraryManager.",applied,2,"void LogDebug(string?, params object?[])"
jellyfin:0106,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogError,parameterize_dependency,True,True,False,True,"parameterize_dependency applied: added overload ResolveIntro(IntroInfo, ILoggerWrapper) delegating from the original signature on LibraryManager.",applied,2,"void LogError(Exception?, string?, params object?[])"
jellyfin:0113,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogWarning,parameterize_dependency,True,True,False,True,"parameterize_dependency applied: added overload UpdateImagesAsync(BaseItem, ILoggerWrapper, bool) delegating from the original signature on LibraryManager.",applied,2,"void LogWarning(string?, params object?[])"
jellyfin:0121,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogDebug,parameterize_dependency,True,True,False,True,"parameterize_dependency applied: added overload ConvertImageToLocal(BaseItem, ItemImageInfo, int, bool, ILoggerWrapper) delegating from the original signature on LibraryManager.",applied,2,"void LogDebug(Exception?, string?, params object?[])"
jellyfin:0153,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogWarning,parameterize_dependency,True,True,False,True,"parameterize_dependency applied: added overload ValidatePeople(CancellationToken, IProgress<double>, ILoggerWrapper) delegating from the original signature on PeopleValidator.",applied,2,"void LogWarning(string?, params object?[])"
jellyfin:0165,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogError,parameterize_dependency,True,True,False,True,parameterize_dependency applied: added overload LoadAssemblies(ILoggerWrapper) delegating from the original signature on PluginManager.,applied,2,"void LogError(Exception?, string?, params object?[])"
jellyfin:0173,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogWarning,parameterize_dependency,True,True,False,True,"parameterize_dependency applied: added overload SaveManifest(PluginManifest, string, ILoggerWrapper) delegating from the original signature on PluginManager.",applied,2,"void LogWarning(Exception?, string?, params object?[])"
jellyfin:0194,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogError,parameterize_dependency,True,True,False,True,"parameterize_dependency applied: added overload ProcessAlternative(LocalPlugin, ILoggerWrapper) delegating from the original signature on PluginManager.",applied,2,"void LogError(string?, params object?[])"
jellyfin:0243,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogError,parameterize_dependency,True,True,False,True,"parameterize_dependency applied: added overload TranslateItemForInstantMix(Guid, User, ILoggerWrapper) delegating from the original signature on SessionManager.",applied,2,"void LogError(string?, params object?[])"
jellyfin:0245,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogError,parameterize_dependency,True,True,False,True,"parameterize_dependency applied: added overload GetAuthorizationToken(User, string, string, string, string, ILoggerWrapper) delegating from the original signature on SessionManager.",applied,2,"void LogError(Exception?, string?, params object?[])"
jellyfin:0247,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogInformation,parameterize_dependency,True,True,False,True,"parameterize_dependency applied: added overload Logout(Device, ILoggerWrapper) delegating from the original signature on SessionManager.",applied,2,"void LogInformation(string?, params object?[])"
jellyfin:0259,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogInformation,parameterize_dependency,True,True,False,True,"parameterize_dependency applied: added overload KeepAliveSockets(object?, EventArgs?, ILoggerWrapper) delegating from the original signature on SessionWebSocketListener.",applied,2,"void LogInformation(string?, params object?[])"
jellyfin:0264,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogInformation,parameterize_dependency,True,True,False,True,"parameterize_dependency applied: added overload SessionLeave(SessionInfo, LeaveGroupRequest, CancellationToken, ILoggerWrapper) delegating from the original signature on Group.",applied,2,"void LogInformation(string?, params object?[])"
jellyfin:0322,jellyfin,NonVirtual,System.Net.Http.HttpClient,HttpClient/HttpMessageInvoker,SendAsync,parameterize_dependency,True,True,False,True,"parameterize_dependency applied: added overload GetStaticRemoteStreamResult(StreamState, HttpClient, HttpContext, IHttpClientWrapper, CancellationToken) delegating from the original signature on FileStreamResponseHelpers.",applied,2,"Task<HttpResponseMessage> SendAsync(HttpRequestMessage, HttpCompletionOption, CancellationToken)"
jellyfin:0331,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogWarning,parameterize_dependency,True,False,True,False,refactor_rejected: owning project no longer builds after the edit,applied_then_reverted,2,"void LogWarning(string?, params object?[])"
jellyfin:0342,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogWarning,parameterize_dependency,True,True,False,True,"parameterize_dependency applied: added overload RestoreBackupAsync(string, ILoggerWrapper) delegating from the original signature on BackupService.",applied,2,"void LogWarning(string?, params object?[])"
jellyfin:0347,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogInformation,parameterize_dependency,True,True,False,True,"parameterize_dependency applied: added overload RestoreBackupAsync(string, ILoggerWrapper) delegating from the original signature on BackupService.",applied,2,"void LogInformation(string?, params object?[])"
jellyfin:0349,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogInformation,parameterize_dependency,True,True,False,True,"parameterize_dependency applied: added overload RestoreBackupAsync(string, ILoggerWrapper) delegating from the original signature on BackupService.",applied,2,"void LogInformation(string?, params object?[])"
jellyfin:0363,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogInformation,parameterize_dependency,True,True,False,True,"parameterize_dependency applied: added overload CreateBackupAsync(BackupOptionsDto, ILoggerWrapper) delegating from the original signature on BackupService.",applied,2,"void LogInformation(string?, params object?[])"
jellyfin:0400,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogInformation,parameterize_dependency,True,True,False,True,"parameterize_dependency applied: added overload RefreshTrickplayDataInternal(Video, bool, int, TrickplayOptions, bool, CancellationToken, ILoggerWrapper) delegating from the original signature on TrickplayManager.",applied,2,"void LogInformation(string?, params object?[])"
jellyfin:0433,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogInformation,parameterize_dependency,True,True,False,True,"parameterize_dependency applied: added overload LogEnvironmentInfo(ILogger, IApplicationPaths, ILoggerWrapper) delegating from the original signature on StartupHelpers.",applied,2,"void LogInformation(string?, params object?[])"
jellyfin:0434,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogInformation,parameterize_dependency,True,True,False,True,"parameterize_dependency applied: added overload LogEnvironmentInfo(ILogger, IApplicationPaths, ILoggerWrapper) delegating from the original signature on StartupHelpers.",applied,2,"void LogInformation(string?, params object?[])"
jellyfin:0488,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogInformation,parameterize_dependency,True,True,False,True,"parameterize_dependency applied: added overload RemoveDuplicateItemsAsync(JellyfinDbContext, CancellationToken, ILoggerWrapper) delegating from the original signature on FixIncorrectOwnerIdRelationships.",applied,2,"void LogInformation(string?, params object?[])"
jellyfin:0540,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogInformation,parameterize_dependency,True,True,False,True,"parameterize_dependency applied: added overload CleanupItemsFromDeletedLibraries(JellyfinDbContext, ILoggerWrapper) delegating from the original signature on MigrateLinkedChildren.",applied,2,"void LogInformation(string?, params object?[])"
jellyfin:0541,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogInformation,parameterize_dependency,True,True,False,True,"parameterize_dependency applied: added overload CleanupItemsFromDeletedLibraries(JellyfinDbContext, ILoggerWrapper) delegating from the original signature on MigrateLinkedChildren.",applied,2,"void LogInformation(string?, params object?[])"
jellyfin:0554,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogWarning,parameterize_dependency,True,True,False,True,parameterize_dependency applied: added overload Perform(ILoggerWrapper) delegating from the original signature on MigrateUserDb.,applied,2,"void LogWarning(string?, params object?[])"
jellyfin:0557,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogError,parameterize_dependency,True,True,False,True,parameterize_dependency applied: added overload Perform(ILoggerWrapper) delegating from the original signature on MigrateUserDb.,applied,2,"void LogError(Exception?, string?, params object?[])"
jellyfin:0584,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogInformation,parameterize_dependency,True,True,False,True,"parameterize_dependency applied: added overload PerformAsync(CancellationToken, ILoggerWrapper) delegating from the original signature on ReseedFolderFlag.",applied,2,"void LogInformation(string?, params object?[])"
jellyfin:0595,jellyfin,Extension,System.IServiceProvider,IServiceProvider,GetRequiredService,parameterize_dependency,False,False,False,,unbound_receiver,unbound_receiver,0,
jellyfin:0603,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogDebug,parameterize_dependency,True,True,False,True,"parameterize_dependency applied: added overload IsParentalAllowed(User, bool, ILoggerWrapper) delegating from the original signature on BaseItem.",applied,2,"void LogDebug(string?, params object?[])"
jellyfin:0605,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogWarning,parameterize_dependency,True,True,False,True,"parameterize_dependency applied: added overload FindLinkedChild(LinkedChild, ILoggerWrapper) delegating from the original signature on BaseItem.",applied,2,"void LogWarning(string?, params object?[])"
jellyfin:0608,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogError,parameterize_dependency,True,True,False,True,parameterize_dependency applied: added overload GetActualChildrenDictionary(ILoggerWrapper) delegating from the original signature on Folder.,applied,2,"void LogError(string?, params object?[])"
jellyfin:0621,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogError,parameterize_dependency,True,True,False,True,"parameterize_dependency applied: added overload RefreshLinkedChildren(IEnumerable<FileSystemMetadata>, ILoggerWrapper) delegating from the original signature on Folder.",applied,2,"void LogError(string?, params object?[])"
jellyfin:0631,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogInformation,parameterize_dependency,True,True,False,True,"parameterize_dependency applied: added overload RefreshMetadataForOwnedVideo(MetadataRefreshOptions, bool, string, Type, CancellationToken, ILoggerWrapper) delegating from the original signature on Video.",applied,2,"void LogInformation(string?, params object?[])"
jellyfin:0635,jellyfin,Extension,Microsoft.Extensions.Configuration.IConfiguration,IConfiguration,GetValue,parameterize_dependency,True,True,False,True,"parameterize_dependency applied: added overload GetFFmpegImgExtractPerfTradeoff(IConfiguration, IConfigurationWrapper) delegating from the original signature on ConfigurationExtensions.",applied,2,T? GetValue<T>(string)
jellyfin:0643,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogError,parameterize_dependency,True,True,False,True,"parameterize_dependency applied: added overload DeleteEmptyFolders(IFileSystem, string, ILogger, ILoggerWrapper) delegating from the original signature on FileSystemHelper.",applied,2,"void LogError(Exception?, string?, params object?[])"
jellyfin:0655,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogDebug,parameterize_dependency,True,True,False,True,"parameterize_dependency applied: added overload Enqueue(T[], Func<T, IProgress<double>, Task>, IProgress<double>, CancellationToken, ILoggerWrapper) delegating from the original signature on LimitedConcurrencyLibraryScheduler.",applied,2,"void LogDebug(string?, params object?[])"
jellyfin:0663,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogInformation,parameterize_dependency,True,True,False,True,parameterize_dependency applied: added overload Stop(ILoggerWrapper) delegating from the original signature on TranscodingJob.,applied,2,"void LogInformation(string?, params object?[])"
jellyfin:0664,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogDebug,parameterize_dependency,True,True,False,True,"parameterize_dependency applied: added overload DeleteSegmentFiles(TranscodingJob, long, long, int, ILoggerWrapper) delegating from the original signature on TranscodingSegmentCleaner.",applied,2,"void LogDebug(string?, params object?[])"
jellyfin:0693,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogDebug,parameterize_dependency,True,False,True,False,refactor_rejected: owning project no longer builds after the edit,applied_then_reverted,2,"void LogDebug(string?, params object?[])"
jellyfin:0750,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogWarning,parameterize_dependency,True,True,False,True,"parameterize_dependency applied: added overload CheckFilterWithOption(string, string, ILoggerWrapper) delegating from the original signature on EncoderValidator.",applied,2,"void LogWarning(string?, params object?[])"
jellyfin:0754,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogError,parameterize_dependency,True,False,True,False,refactor_rejected: owning project no longer builds after the edit,applied_then_reverted,2,"void LogError(Exception?, string?, params object?[])"
jellyfin:0774,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogWarning,parameterize_dependency,True,False,True,False,refactor_rejected: owning project no longer builds after the edit,applied_then_reverted,2,"void LogWarning(EventId, string?, params object?[])"
jellyfin:0794,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogError,parameterize_dependency,True,True,False,True,"parameterize_dependency applied: added overload ConvertTextSubtitleToSrtInternal(MediaStream, MediaSourceInfo, string, CancellationToken, ILoggerWrapper) delegating from the original signature on SubtitleEncoder.",applied,2,"void LogError(string?, params object?[])"
jellyfin:0853,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogDebug,parameterize_dependency,True,True,False,True,"parameterize_dependency applied: added overload ExecuteAsync(IProgress<double>, CancellationToken, ILoggerWrapper) delegating from the original signature on LyricScheduledTask.",applied,2,"void LogDebug(string?, params object?[])"
jellyfin:0856,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogInformation,parameterize_dependency,True,True,False,True,"parameterize_dependency applied: added overload SaveImage(BaseItem, Stream, string, ImageType, int?, bool?, CancellationToken, ILoggerWrapper) delegating from the original signature on ImageSaver.",applied,2,"void LogInformation(string?, params object?[])"
jellyfin:0923,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogDebug,parameterize_dependency,True,True,False,True,"parameterize_dependency applied: added overload HasChanged(BaseItem, IDirectoryService, ILoggerWrapper) delegating from the original signature on ProbeProvider.",applied,2,"void LogDebug(string?, params object?[])"
jellyfin:0935,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogError,parameterize_dependency,True,True,False,True,"parameterize_dependency applied: added overload ExecuteAsync(IProgress<double>, CancellationToken, ILoggerWrapper) delegating from the original signature on TrickplayImagesTask.",applied,2,"void LogError(Exception?, string?, params object?[])"
jellyfin:0972,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogInformation,parameterize_dependency,True,True,False,True,"parameterize_dependency applied: added overload Initialise(DbContextOptionsBuilder, DatabaseConfigurationOptions, ILoggerWrapper) delegating from the original signature on SqliteDatabaseProvider.",applied,2,"void LogInformation(string?, params object?[])"
jellyfin:0993,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogDebug,parameterize_dependency,True,True,False,True,"parameterize_dependency applied: added overload GetImageDimensions(BaseItem, ItemImageInfo, ILoggerWrapper) delegating from the original signature on ImageProcessor.",applied,2,"void LogDebug(string?, params object?[])"
jellyfin:1039,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogInformation,parameterize_dependency,True,True,False,True,parameterize_dependency applied: added overload Stop(ILoggerWrapper) delegating from the original signature on EncodedRecorder.,applied,2,"void LogInformation(string?, params object?[])"
jellyfin:1040,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogError,parameterize_dependency,True,True,False,True,parameterize_dependency applied: added overload Stop(ILoggerWrapper) delegating from the original signature on EncodedRecorder.,applied,2,"void LogError(Exception?, string?, params object?[])"
jellyfin:1052,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogWarning,parameterize_dependency,True,False,True,False,refactor_rejected: owning project no longer builds after the edit,applied_then_reverted,2,"void LogWarning(string?, params object?[])"
jellyfin:1079,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogError,parameterize_dependency,True,True,False,True,"parameterize_dependency applied: added overload FillImages(SeriesTimerInfoDto, string, string, ILoggerWrapper) delegating from the original signature on LiveTvDtoService.",applied,2,"void LogError(Exception?, string?, params object?[])"
jellyfin:1148,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogWarning,parameterize_dependency,True,True,False,True,"parameterize_dependency applied: added overload DeleteTunerHost(string?, ILoggerWrapper) delegating from the original signature on TunerHostManager.",applied,2,"void LogWarning(Exception?, string?, params object?[])"
jellyfin:1152,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogDebug,parameterize_dependency,True,True,False,True,"parameterize_dependency applied: added overload TryExtractKeyframes(Guid, string, KeyframeData?, ILoggerWrapper) delegating from the original signature on CacheDecorator.",applied,2,"void LogDebug(string?, params object?[])"
jellyfin:1163,jellyfin,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogDebug,parameterize_dependency,True,True,False,True,"parameterize_dependency applied: added overload OnNetworkAddressChanged(object?, EventArgs, ILoggerWrapper) delegating from the original signature on NetworkManager.",applied,2,"void LogDebug(string?, params object?[])"
orleans:0004,orleans,Extension,System.IServiceProvider,IServiceProvider,GetRequiredService,parameterize_dependency,False,False,False,,receiver_not_in_method_scope,receiver_not_in_method_scope,0,
orleans:0007,orleans,Extension,System.IServiceProvider,IServiceProvider,GetRequiredService,parameterize_dependency,False,False,False,,receiver_not_in_method_scope,receiver_not_in_method_scope,0,
orleans:0009,orleans,Extension,System.IServiceProvider,IServiceProvider,GetRequiredService,parameterize_dependency,False,False,False,,receiver_not_in_method_scope,receiver_not_in_method_scope,0,
orleans:0010,orleans,Extension,System.IServiceProvider,IServiceProvider,GetRequiredService,parameterize_dependency,True,True,False,True,"parameterize_dependency applied: added overload Create(IServiceProvider, string, IServiceProviderWrapper) delegating from the original signature on DynamoDBGrainStorageFactory.",applied,2,T GetRequiredService<T>()
orleans:0011,orleans,Extension,System.IServiceProvider,IServiceProvider,GetRequiredService,parameterize_dependency,False,False,False,,unbound_receiver,unbound_receiver,0,
orleans:0015,orleans,Extension,Microsoft.Extensions.Configuration.IConfiguration,IConfiguration,GetConnectionString,parameterize_dependency,False,False,False,,receiver_not_in_method_scope,receiver_not_in_method_scope,0,
orleans:0028,orleans,Extension,System.IServiceProvider,IServiceProvider,GetRequiredService,parameterize_dependency,True,True,False,True,"parameterize_dependency applied: added overload Create(IServiceProvider, string, IServiceProviderWrapper) delegating from the original signature on AzureTableGrainStorageFactory.",applied,2,T GetRequiredService<T>()
orleans:0029,orleans,Extension,System.IServiceProvider,IServiceProvider,GetRequiredService,parameterize_dependency,True,True,False,True,"parameterize_dependency applied: added overload Create(IServiceProvider, string, IServiceProviderWrapper) delegating from the original signature on CosmosStorageFactory.",applied,2,T GetRequiredService<T>()
orleans:0039,orleans,Extension,Microsoft.Extensions.Configuration.IConfiguration,IConfiguration,GetConnectionString,parameterize_dependency,False,False,False,,receiver_not_in_method_scope,receiver_not_in_method_scope,0,
orleans:0044,orleans,Extension,System.IServiceProvider,IServiceProvider,GetRequiredService,parameterize_dependency,False,False,False,,receiver_not_in_method_scope,receiver_not_in_method_scope,0,
orleans:0055,orleans,Extension,System.IServiceProvider,IServiceProvider,GetRequiredService,parameterize_dependency,True,False,True,False,refactor_rejected: owning project no longer builds after the edit,applied_then_reverted,2,T GetRequiredService<T>()
orleans:0116,orleans,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogDebug,parameterize_dependency,True,True,False,True,"parameterize_dependency applied: added overload ReceiveResponse(Message, ILoggerWrapper) delegating from the original signature on InsideRuntimeClient.",applied,2,"void LogDebug(string?, params object?[])"
orleans:0190,orleans,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogError,parameterize_dependency,True,True,False,True,"parameterize_dependency applied: added overload Initialize(ILoggerWrapper, CancellationToken) delegating from the original signature on NatsConnectionManager.",applied,2,"void LogError(Exception?, string?, params object?[])"
orleans:0235,orleans,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogInformation,parameterize_dependency,True,True,False,True,parameterize_dependency applied: added overload AfterStore(ILoggerWrapper) delegating from the original signature on SimpleAzureStorageExceptionInjector.,applied,2,"void LogInformation(string?, params object?[])"
orleans:0237,orleans,Extension,Microsoft.Extensions.Logging.ILogger,ILogger,LogInformation,parameterize_dependency,True,False,True,False,refactor_rejected: owning project no longer builds after the edit,applied_then_reverted,2,"void LogInformation(string?, params object?[])"
